FeedbackID,UserID,FeatureID,Category,SentimentScore,Comment,Timestamp
FB3004754,U101998,F1147,UI/UX,3,Nice addition. Feels thoughtful.,2024-04-19 06:14:29
FB3004755,U100741,F1027,UI/UX,1,App kept freezing while using this feature.,2024-05-05 02:24:12
FB3004756,U109461,F1044,Confusing,5,Love the dark mode — saved my eyes!,2024-10-03 17:47:29
FB3004757,U103058,F1288,Positive,1,Text was hard to read on mobile.,2024-08-18 01:51:33
FB3004758,U107895,F1082,Suggestion,1,App kept freezing while using this feature.,2024-03-28 23:45:21
FB3004759,U108537,F1178,Confusing,1,Text was hard to read on mobile.,2024-01-25 18:02:39
FB3004760,U105663,F1246,Confusing,5,Super helpful and intuitive — great job.,2024-11-11 19:46:44
FB3004761,U109159,F1298,Confusing,1,The feature felt a bit clunky and slow.,2024-06-24 17:05:23
FB3004762,U107037,F1251,Suggestion,2,Took a while to load but useful once it did.,2024-07-27 08:30:45
FB3004763,U101051,F1212,Confusing,4,Animations made it more engaging.,2024-03-16 06:25:16
FB3004764,U108051,F1108,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-09-15 23:57:29
FB3004765,U100961,F1013,Confusing,5,Loved how easy it was to navigate!,2024-11-18 08:00:29
FB3004766,U106693,F1183,Positive,4,Animations made it more engaging.,2024-08-03 20:09:16
FB3004767,U101376,F1020,UI/UX,2,Could use better instructions or tooltips.,2024-11-16 13:03:23
FB3004768,U104196,F1169,UI/UX,4,Very interactive — I was surprised!,2024-03-30 12:25:00
FB3004769,U103865,F1048,Bug,3,"Really like the design, clean and focused.",2024-09-26 09:31:22
FB3004770,U108920,F1234,Bug,3,Nice addition. Feels thoughtful.,2024-05-19 05:56:31
FB3004771,U107780,F1220,Positive,3,"Really like the design, clean and focused.",2024-07-30 06:21:27
FB3004772,U104194,F1135,UI/UX,3,"Really like the design, clean and focused.",2024-12-24 00:40:38
FB3004773,U108484,F1277,Positive,5,Would love to see this in more languages.,2024-07-03 07:15:04
FB3004774,U106964,F1100,Confusing,2,Could use better instructions or tooltips.,2024-09-12 15:27:39
FB3004775,U102814,F1275,Positive,5,Super helpful and intuitive — great job.,2024-12-15 12:57:31
FB3004776,U105472,F1205,Suggestion,3,Nice addition. Feels thoughtful.,2024-04-21 18:11:17
FB3004777,U102483,F1106,Bug,5,Super helpful and intuitive — great job.,2024-01-11 12:40:25
FB3004778,U108492,F1242,Positive,2,Took a while to load but useful once it did.,2024-09-05 21:28:03
FB3004779,U100798,F1239,UI/UX,4,Micro animations made it feel alive.,2024-05-02 12:57:56
FB3004780,U104525,F1273,Bug,4,Very interactive — I was surprised!,2024-09-10 02:09:21
FB3004781,U100449,F1174,Bug,5,Would love to see this in more languages.,2024-09-21 14:23:50
FB3004782,U105361,F1043,Positive,4,Animations made it more engaging.,2024-08-06 10:56:26
FB3004783,U109339,F1185,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-06-05 08:49:38
FB3004784,U107430,F1126,Positive,2,Took a while to load but useful once it did.,2024-10-25 03:37:40
FB3004785,U109711,F1169,Bug,5,Would love to see this in more languages.,2024-06-02 14:24:05
FB3004786,U101491,F1168,Suggestion,5,Super helpful and intuitive — great job.,2024-02-18 19:14:01
FB3004787,U104497,F1152,Bug,3,"Really like the design, clean and focused.",2024-12-08 06:04:59
FB3004788,U101911,F1031,Suggestion,4,Very interactive — I was surprised!,2024-10-18 11:04:16
FB3004789,U109605,F1046,Positive,4,Helped me focus on small goals each day.,2024-02-22 11:11:23
FB3004790,U106905,F1234,Bug,1,App kept freezing while using this feature.,2024-08-07 21:15:24
FB3004791,U109421,F1001,Positive,4,Helped me focus on small goals each day.,2024-02-14 22:55:31
FB3004792,U104075,F1054,UI/UX,4,Helped me focus on small goals each day.,2024-08-11 07:01:38
FB3004793,U102537,F1151,UI/UX,3,Nice addition. Feels thoughtful.,2024-07-27 13:37:41
FB3004794,U100363,F1160,Confusing,5,Loved how easy it was to navigate!,2024-10-26 22:45:22
FB3004795,U106448,F1014,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-04 13:46:37
FB3004796,U107195,F1063,UI/UX,2,Could use better instructions or tooltips.,2024-04-12 18:17:50
FB3004797,U100609,F1096,UI/UX,1,App kept freezing while using this feature.,2024-09-20 21:22:51
FB3004798,U109784,F1152,Bug,5,Love the dark mode — saved my eyes!,2024-07-21 06:14:38
FB3004799,U104029,F1212,Positive,3,Nice addition. Feels thoughtful.,2024-07-05 07:15:52
FB3004800,U102795,F1022,Bug,1,Too many clicks to get to the content.,2024-06-16 07:53:07
FB3004801,U104203,F1102,Confusing,4,Animations made it more engaging.,2024-03-25 00:50:50
FB3004802,U106674,F1279,Confusing,2,Could use better instructions or tooltips.,2024-11-14 02:04:17
FB3004803,U100982,F1129,Confusing,5,Love the dark mode — saved my eyes!,2024-06-18 10:38:24
FB3004804,U106289,F1250,Positive,1,Too many clicks to get to the content.,2024-03-03 21:38:00
FB3004805,U101699,F1098,Confusing,3,Enjoyed using it — kept me motivated.,2024-03-17 06:03:02
FB3004806,U100003,F1224,Positive,4,Helped me focus on small goals each day.,2024-04-04 23:40:15
FB3004807,U103042,F1262,Suggestion,1,Felt too overwhelming — too much info at once.,2024-08-01 05:15:38
FB3004808,U109386,F1146,UI/UX,3,Nice addition. Feels thoughtful.,2024-05-12 13:51:45
FB3004809,U108435,F1036,Bug,4,Helped me focus on small goals each day.,2024-09-28 12:48:32
FB3004810,U104308,F1242,Positive,5,Super helpful and intuitive — great job.,2024-07-27 17:48:33
FB3004811,U109940,F1080,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-09 07:46:09
FB3004812,U100151,F1087,Positive,4,Micro animations made it feel alive.,2024-06-07 14:56:13
FB3004813,U109029,F1199,UI/UX,5,Super helpful and intuitive — great job.,2024-07-17 20:10:57
FB3004814,U108857,F1071,Suggestion,3,"Really like the design, clean and focused.",2024-01-01 00:31:12
FB3004815,U105979,F1043,Suggestion,1,Text was hard to read on mobile.,2024-01-05 13:16:33
FB3004816,U103660,F1176,Confusing,3,Nice addition. Feels thoughtful.,2024-11-28 05:45:50
FB3004817,U101594,F1024,Confusing,5,Love the dark mode — saved my eyes!,2024-10-23 00:40:41
FB3004818,U106138,F1161,UI/UX,3,Nice addition. Feels thoughtful.,2024-07-18 06:09:43
FB3004819,U103632,F1028,Positive,5,Would love to see this in more languages.,2024-12-08 12:48:12
FB3004820,U107643,F1130,Suggestion,4,Very interactive — I was surprised!,2024-09-11 04:21:38
FB3004821,U109780,F1258,Confusing,2,Took a while to load but useful once it did.,2024-05-10 15:25:34
FB3004822,U101831,F1220,Confusing,5,Super helpful and intuitive — great job.,2024-08-27 08:33:09
FB3004823,U108974,F1251,Confusing,1,Felt too overwhelming — too much info at once.,2024-11-19 17:30:34
FB3004824,U100956,F1248,Confusing,4,Very interactive — I was surprised!,2024-07-01 09:18:41
FB3004825,U109257,F1195,Confusing,4,Animations made it more engaging.,2024-04-29 05:58:00
FB3004826,U105950,F1234,UI/UX,3,Enjoyed using it — kept me motivated.,2024-08-17 20:29:16
FB3004827,U101372,F1157,Suggestion,1,Felt too overwhelming — too much info at once.,2024-09-29 05:15:45
FB3004828,U104356,F1195,Positive,2,Took a while to load but useful once it did.,2024-09-21 21:50:59
FB3004829,U109520,F1243,Positive,3,Enjoyed using it — kept me motivated.,2024-03-07 22:22:50
FB3004830,U103908,F1279,Suggestion,3,"Really like the design, clean and focused.",2024-09-04 10:16:44
FB3004831,U108150,F1255,Bug,1,Text was hard to read on mobile.,2024-06-10 15:56:25
FB3004832,U109725,F1194,UI/UX,3,Nice addition. Feels thoughtful.,2024-09-11 06:18:43
FB3004833,U109380,F1129,Positive,4,Micro animations made it feel alive.,2024-11-27 11:14:37
FB3004834,U100693,F1031,Suggestion,5,Love the dark mode — saved my eyes!,2024-04-20 21:03:52
FB3004835,U103361,F1252,Suggestion,1,Text was hard to read on mobile.,2024-02-12 23:02:35
FB3004836,U107854,F1238,Suggestion,2,Could use better instructions or tooltips.,2024-12-11 20:52:18
FB3004837,U104663,F1255,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-14 03:57:54
FB3004838,U100798,F1252,Bug,4,Helped me focus on small goals each day.,2024-05-19 16:06:27
FB3004839,U109800,F1243,Confusing,5,Super helpful and intuitive — great job.,2024-10-26 15:52:08
FB3004840,U103212,F1253,Bug,3,"Really like the design, clean and focused.",2024-03-21 11:37:11
FB3004841,U106022,F1282,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-10 21:55:25
FB3004842,U101666,F1275,Confusing,4,Animations made it more engaging.,2024-03-19 10:03:04
FB3004843,U100091,F1245,Bug,2,Took a while to load but useful once it did.,2024-07-18 14:44:26
FB3004844,U101319,F1235,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-01-14 20:14:27
FB3004845,U105480,F1251,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-07-28 02:29:19
FB3004846,U106014,F1019,Suggestion,1,App kept freezing while using this feature.,2024-09-29 23:44:13
FB3004847,U109854,F1071,Positive,5,Love the dark mode — saved my eyes!,2024-03-04 04:54:05
FB3004848,U108592,F1032,Bug,5,Love the dark mode — saved my eyes!,2024-08-02 02:43:49
FB3004849,U107024,F1141,Bug,3,Nice addition. Feels thoughtful.,2024-03-06 03:00:25
FB3004850,U108595,F1232,UI/UX,3,"Really like the design, clean and focused.",2024-05-31 18:06:58
FB3004851,U106237,F1049,Bug,1,Text was hard to read on mobile.,2024-01-06 12:27:36
FB3004852,U100708,F1215,Bug,3,Enjoyed using it — kept me motivated.,2024-08-11 23:59:32
FB3004853,U104003,F1027,Positive,3,Enjoyed using it — kept me motivated.,2024-07-21 07:07:44
FB3004854,U109099,F1231,Suggestion,5,Loved how easy it was to navigate!,2024-02-22 14:02:13
FB3004855,U103843,F1032,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-05 04:13:01
FB3004856,U101611,F1003,UI/UX,1,Text was hard to read on mobile.,2024-11-18 23:14:41
FB3004857,U102418,F1282,Confusing,1,Felt too overwhelming — too much info at once.,2024-03-11 13:11:02
FB3004858,U103409,F1012,Bug,5,Would love to see this in more languages.,2024-08-27 01:53:16
FB3004859,U102014,F1248,Confusing,5,Super helpful and intuitive — great job.,2024-07-25 09:53:44
FB3004860,U103175,F1217,Positive,1,App kept freezing while using this feature.,2024-06-13 22:31:05
FB3004861,U102483,F1086,Positive,1,Felt too overwhelming — too much info at once.,2024-08-29 12:05:46
FB3004862,U106831,F1015,Bug,1,Felt too overwhelming — too much info at once.,2024-06-21 21:50:37
FB3004863,U104471,F1050,Suggestion,1,The feature felt a bit clunky and slow.,2024-03-04 18:58:43
FB3004864,U101711,F1221,Bug,1,Didn’t understand what I was supposed to do.,2024-09-06 00:04:19
FB3004865,U104817,F1149,Bug,5,Loved how easy it was to navigate!,2024-02-29 00:17:29
FB3004866,U100832,F1216,Bug,5,Super helpful and intuitive — great job.,2024-05-07 16:28:41
FB3004867,U106054,F1025,Bug,1,Too many clicks to get to the content.,2024-11-16 06:08:50
FB3004868,U109089,F1171,Confusing,1,App kept freezing while using this feature.,2024-02-18 05:57:11
FB3004869,U101596,F1272,Suggestion,5,Loved how easy it was to navigate!,2024-11-27 22:13:45
FB3004870,U109213,F1041,Positive,1,Felt too overwhelming — too much info at once.,2024-05-15 17:15:50
FB3004871,U103212,F1097,UI/UX,5,Would love to see this in more languages.,2024-07-02 18:51:10
FB3004872,U103286,F1196,Suggestion,2,Could use better instructions or tooltips.,2024-03-13 16:25:33
FB3004873,U104943,F1243,Bug,4,Helped me focus on small goals each day.,2024-04-25 06:03:14
FB3004874,U109588,F1294,Confusing,3,Enjoyed using it — kept me motivated.,2024-04-25 23:16:56
FB3004875,U102275,F1260,Confusing,2,Took a while to load but useful once it did.,2024-07-07 18:50:56
FB3004876,U105499,F1147,Bug,4,Micro animations made it feel alive.,2024-03-19 00:14:46
FB3004877,U106856,F1041,Bug,2,Could use better instructions or tooltips.,2024-11-05 21:27:23
FB3004878,U100536,F1058,UI/UX,5,Loved how easy it was to navigate!,2024-05-02 07:09:08
FB3004879,U103354,F1056,Suggestion,4,Very interactive — I was surprised!,2024-05-20 18:57:46
FB3004880,U101827,F1127,Bug,5,Would love to see this in more languages.,2024-09-28 22:05:09
FB3004881,U104238,F1074,Positive,3,Nice addition. Feels thoughtful.,2024-07-17 13:58:10
FB3004882,U102732,F1015,Suggestion,1,App kept freezing while using this feature.,2024-12-14 04:17:07
FB3004883,U109557,F1238,Positive,3,Nice addition. Feels thoughtful.,2024-01-15 05:34:08
FB3004884,U102615,F1147,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-15 04:13:04
FB3004885,U106992,F1142,Confusing,2,Took a while to load but useful once it did.,2024-02-25 10:45:15
FB3004886,U108420,F1203,Confusing,5,Would love to see this in more languages.,2024-07-20 13:06:31
FB3004887,U103411,F1043,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-13 22:32:48
FB3004888,U100873,F1215,Positive,5,Super helpful and intuitive — great job.,2024-10-06 22:48:53
FB3004889,U103613,F1222,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-02-05 22:16:16
FB3004890,U108123,F1230,Positive,3,Enjoyed using it — kept me motivated.,2024-07-01 06:19:06
FB3004891,U103466,F1116,Bug,2,Could use better instructions or tooltips.,2024-08-25 05:09:05
FB3004892,U102291,F1104,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-28 00:39:22
FB3004893,U107002,F1043,Bug,4,Animations made it more engaging.,2024-10-10 17:43:58
FB3004894,U107208,F1179,Bug,3,Enjoyed using it — kept me motivated.,2024-08-04 14:38:52
FB3004895,U109128,F1097,Confusing,5,Love the dark mode — saved my eyes!,2024-05-24 04:55:51
FB3004896,U109401,F1025,Bug,3,"Really like the design, clean and focused.",2024-02-06 00:29:43
FB3004897,U104198,F1281,Confusing,5,Super helpful and intuitive — great job.,2024-04-09 09:53:32
FB3004898,U106738,F1093,Suggestion,2,Could use better instructions or tooltips.,2024-09-21 00:08:28
FB3004899,U101227,F1240,Bug,3,Enjoyed using it — kept me motivated.,2024-04-22 08:54:35
FB3004900,U102739,F1274,Confusing,1,Too many clicks to get to the content.,2024-12-30 13:30:33
FB3004901,U109348,F1005,Suggestion,3,"Really like the design, clean and focused.",2024-04-18 06:44:20
FB3004902,U101963,F1107,Positive,5,Super helpful and intuitive — great job.,2024-03-14 12:48:10
FB3004903,U107706,F1206,Confusing,5,Loved how easy it was to navigate!,2024-03-21 04:39:41
FB3004904,U108301,F1142,Confusing,5,Super helpful and intuitive — great job.,2024-05-17 21:42:15
FB3004905,U108821,F1189,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-10 22:06:40
FB3004906,U101151,F1209,Confusing,2,Took a while to load but useful once it did.,2024-02-19 10:12:17
FB3004907,U107007,F1277,Positive,2,Could use better instructions or tooltips.,2024-11-22 23:27:00
FB3004908,U106543,F1130,Positive,3,Nice addition. Feels thoughtful.,2024-01-09 17:21:55
FB3004909,U106011,F1200,Confusing,4,Very interactive — I was surprised!,2024-04-06 10:32:08
FB3004910,U108824,F1210,Confusing,5,Would love to see this in more languages.,2024-05-01 10:44:37
FB3004911,U107521,F1118,Positive,4,Very interactive — I was surprised!,2024-09-05 07:43:11
FB3004912,U101192,F1231,Suggestion,5,Loved how easy it was to navigate!,2024-09-22 21:38:24
FB3004913,U103019,F1175,Confusing,5,Would love to see this in more languages.,2024-04-15 09:02:05
FB3004914,U101950,F1033,Suggestion,4,Animations made it more engaging.,2024-05-29 05:10:34
FB3004915,U108703,F1099,Positive,3,Enjoyed using it — kept me motivated.,2024-01-06 05:07:37
FB3004916,U106134,F1077,Confusing,5,Super helpful and intuitive — great job.,2024-12-23 02:09:54
FB3004917,U104939,F1217,Suggestion,3,Nice addition. Feels thoughtful.,2024-03-06 11:41:45
FB3004918,U109579,F1033,Confusing,4,Very interactive — I was surprised!,2024-01-30 21:51:08
FB3004919,U109475,F1247,Suggestion,4,Micro animations made it feel alive.,2024-03-16 19:12:29
FB3004920,U102610,F1279,UI/UX,5,Super helpful and intuitive — great job.,2024-07-26 18:13:08
FB3004921,U100757,F1009,Bug,5,Super helpful and intuitive — great job.,2024-08-27 17:50:09
FB3004922,U108310,F1176,Confusing,4,Micro animations made it feel alive.,2024-09-26 09:45:36
FB3004923,U102307,F1055,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-06 04:05:10
FB3004924,U109854,F1044,Positive,4,Very interactive — I was surprised!,2024-03-26 13:05:04
FB3004925,U101367,F1012,Suggestion,5,Would love to see this in more languages.,2024-09-19 03:16:45
FB3004926,U101455,F1158,Confusing,1,Text was hard to read on mobile.,2024-09-24 22:00:39
FB3004927,U107037,F1094,Positive,5,Would love to see this in more languages.,2024-03-31 05:02:00
FB3004928,U104946,F1197,Bug,4,Micro animations made it feel alive.,2024-04-07 02:03:21
FB3004929,U108384,F1274,Bug,1,App kept freezing while using this feature.,2024-02-19 13:44:18
FB3004930,U109041,F1107,Suggestion,1,The feature felt a bit clunky and slow.,2024-03-29 15:38:17
FB3004931,U107406,F1297,Positive,3,Nice addition. Feels thoughtful.,2024-09-06 17:43:41
FB3004932,U108980,F1223,Positive,1,Felt too overwhelming — too much info at once.,2024-04-03 18:45:54
FB3004933,U101515,F1191,Confusing,1,The feature felt a bit clunky and slow.,2024-12-30 00:21:53
FB3004934,U106945,F1159,Confusing,1,App kept freezing while using this feature.,2024-12-26 19:26:18
FB3004935,U108186,F1093,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-03-07 08:38:26
FB3004936,U109957,F1166,Suggestion,3,Nice addition. Feels thoughtful.,2024-05-02 02:21:23
FB3004937,U109509,F1182,Bug,1,App kept freezing while using this feature.,2024-07-03 23:04:43
FB3004938,U108291,F1040,Suggestion,5,Super helpful and intuitive — great job.,2024-04-02 01:34:15
